District ID ,District Name ,School ID,School Name,School Year,Total ,Prekindergarten ,KindergartenFull Day ,KindergartenExtended Day ,KindergartenHalf Day ,Totalk,Grade 1 ,Grade 2 ,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade10,Grade11,Grade12
269,The Bridge Academy District,61,The Bridge Academy,2004-05,175,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,46,44,44,41
902,The Gilbert School,61,The Gilbert School,2004-05,516,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,170,121,118,107
140,Thomaston School District,1,Black Rock School,2004-05,394,19,68,NA,15,83,98,102,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,Thomaston School District,2,Thomaston Center School,2004-05,320,NA,NA,NA,NA,0,NA,NA,NA,94,112,114,NA,NA,NA,NA,NA,NA
140,Thomaston School District,62,Thomaston High School,2004-05,598,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,118,90,109,96,92,93
141,Thompson School District,1,Mary R. Fisher Elementary School,2004-05,607,72,52,NA,49,101,96,107,120,111,NA,NA,NA,NA,NA,NA,NA,NA
141,Thompson School District,51,Thompson Middle School,2004-05,483,NA,NA,NA,NA,0,NA,NA,NA,NA,116,118,142,107,NA,NA,NA,NA
141,Thompson School District,61,Tourtellotte Memorial High School,2004-05,399,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,96,119,94,90
142,Tolland School District,1,Birch Grove Primary School,2004-05,772,45,NA,244,NA,244,235,248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,Tolland School District,61,Tolland High School,2004-05,869,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,193,261,213,202
142,Tolland School District,2,Tolland Intermediate School,2004-05,509,NA,NA,NA,NA,0,NA,NA,240,269,NA,NA,NA,NA,NA,NA,NA,NA
142,Tolland School District,51,Tolland Middle School,2004-05,952,NA,NA,NA,NA,0,NA,NA,NA,NA,249,242,242,219,NA,NA,NA,NA
143,Torrington School District,1,East School,2004-05,483,NA,NA,8,85,93,79,88,61,71,91,NA,NA,NA,NA,NA,NA,NA
143,Torrington School District,2,Forbes School,2004-05,485,NA,43,NA,33,76,95,84,73,83,74,NA,NA,NA,NA,NA,NA,NA
143,Torrington School District,8,Southwest School,2004-05,247,11,NA,NA,35,35,34,40,37,36,54,NA,NA,NA,NA,NA,NA,NA
143,Torrington School District,9,Torringford School,2004-05,532,NA,NA,NA,84,84,100,75,92,91,90,NA,NA,NA,NA,NA,NA,NA
143,Torrington School District,61,Torrington High School,2004-05,1454,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,459,362,337,296
143,Torrington School District,51,Torrington Middle School,2004-05,1259,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,378,422,459,NA,NA,NA,NA
143,Torrington School District,13,Vogel-Wetmore School,2004-05,528,NA,19,NA,72,91,94,69,87,90,97,NA,NA,NA,NA,NA,NA,NA
278,Trailblazers Academy District,51,Trailblazers Academy,2004-05,121,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,48,35,38,NA,NA,NA,NA
144,Trumbull School District,1,Booth Hill School,2004-05,492,NA,NA,NA,82,82,83,80,75,87,85,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,8,Daniels Farm School,2004-05,529,1,NA,NA,72,72,75,90,99,99,93,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,10,Frenchtown Elementary School,2004-05,608,NA,NA,NA,91,91,108,98,95,117,99,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,52,Hillcrest Middle School,2004-05,723,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,200,257,266,NA,NA,NA,NA
144,Trumbull School District,4,Jane Ryan School,2004-05,461,NA,NA,NA,74,74,86,70,68,80,83,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,51,Madison Middle School,2004-05,843,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,274,316,253,NA,NA,NA,NA
144,Trumbull School District,3,Middlebrook School,2004-05,508,NA,NA,NA,84,84,83,84,90,80,87,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,9,Tashua School,2004-05,481,NA,NA,NA,54,54,96,79,88,77,87,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,80,Trumbull Early Childhood Education Center,2004-05,104,104,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,Trumbull School District,61,Trumbull High School,2004-05,2024,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,542,498,477,507
145,Union School District,1,Union Elementary School,2004-05,76,NA,NA,NA,7,7,10,10,7,8,8,9,11,6,NA,NA,NA,NA
146,Vernon School District,14,Center Road School,2004-05,470,13,NA,NA,88,88,88,62,92,63,64,NA,NA,NA,NA,NA,NA,NA
146,Vernon School District,1,Lake Street School,2004-05,290,NA,NA,NA,43,43,39,48,59,52,49,NA,NA,NA,NA,NA,NA,NA
146,Vernon School District,2,Maple Street School,2004-05,337,5,18,NA,38,56,45,61,57,45,68,NA,NA,NA,NA,NA,NA,NA
146,Vernon School District,3,Northeast School,2004-05,319,NA,NA,NA,63,63,52,55,49,40,60,NA,NA,NA,NA,NA,NA,NA
146,Vernon School District,61,Rockville High School,2004-05,1297,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,380,303,317,297
146,Vernon School District,10,Skinner Road School,2004-05,327,6,1,NA,56,57,54,46,62,45,57,NA,NA,NA,NA,NA,NA,NA
146,Vernon School District,51,Vernon Center Middle School,2004-05,949,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,311,326,312,NA,NA,NA,NA
147,Voluntown School District,1,Voluntown Elementary School,2004-05,334,20,NA,NA,30,30,27,28,38,30,43,33,37,48,NA,NA,NA,NA
148,Wallingford School District,10,Cook Hill School,2004-05,437,68,NA,NA,55,55,65,48,68,65,68,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,52,Dag Hammarskjold Middle School,2004-05,825,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,269,268,288,NA,NA,NA,NA
148,Wallingford School District,9,Evarts C. Stevens School,2004-05,386,14,NA,NA,62,62,80,54,51,54,71,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,2,Highland School,2004-05,356,NA,NA,NA,56,56,55,75,47,57,66,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,53,James H. Moran Middle School,2004-05,870,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,291,272,307,NA,NA,NA,NA
148,Wallingford School District,61,Lyman Hall High School,2004-05,1231,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,312,311,311,297
148,Wallingford School District,62,Mark T. Sheehan High School,2004-05,994,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,284,222,269,219
148,Wallingford School District,1,Moses Y. Beach School,2004-05,388,13,NA,NA,52,52,67,55,59,76,66,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,3,Parker Farms School,2004-05,391,14,NA,NA,61,61,63,63,60,64,66,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,12,Pond Hill School,2004-05,361,NA,NA,NA,41,41,57,68,63,67,65,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,4,Rock Hill School,2004-05,322,NA,NA,NA,44,44,68,62,42,53,53,NA,NA,NA,NA,NA,NA,NA
148,Wallingford School District,8,Yalesville School,2004-05,572,NA,NA,NA,74,74,113,93,97,99,96,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,21,B. W. Tinker School,2004-05,552,NA,93,NA,NA,93,84,92,102,89,92,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,3,Barnard School,2004-05,277,NA,37,NA,NA,37,41,51,49,49,50,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,10,Brooklyn Elementary School,2004-05,172,NA,34,NA,NA,34,40,24,23,26,25,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,5,Bucks Hill School,2004-05,563,15,115,NA,NA,115,77,89,77,107,83,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,6,Bunker Hill School,2004-05,511,18,92,NA,NA,92,90,89,72,73,77,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,27,Carrington School,2004-05,474,NA,82,NA,NA,82,86,77,87,75,67,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,62,Crosby High School,2004-05,1433,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,437,407,307,282
151,Waterbury School District,9,Driggs School,2004-05,572,14,112,NA,NA,112,113,68,91,91,83,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,14,F. J. Kingsbury School,2004-05,487,NA,70,NA,NA,70,85,77,81,79,95,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,26,Gilmartin School,2004-05,244,35,74,NA,NA,74,17,27,30,28,33,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,7,H. S. Chase School,2004-05,806,NA,106,NA,NA,106,161,164,136,124,115,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,13,Hopeville School,2004-05,444,NA,94,NA,NA,94,78,78,76,50,68,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,64,John F. Kennedy High School,2004-05,1272,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,339,350,303,280
151,Waterbury School District,31,Maloney Interdistrict Magnet School,2004-05,587,68,92,NA,NA,92,82,88,89,84,84,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,11,Margaret M. Generali Elementary School,2004-05,581,NA,110,NA,NA,110,109,101,98,80,83,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,51,Michael F. Wallace Middle School,2004-05,1337,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,481,467,389,NA,NA,NA,NA
151,Waterbury School District,53,North End Middle School,2004-05,1180,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,437,384,359,NA,NA,NA,NA
151,Waterbury School District,28,Regan School,2004-05,324,NA,38,NA,NA,38,65,49,71,48,53,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,33,Rotella Interdistrict Magnet School,2004-05,608,72,90,NA,NA,90,86,84,92,92,92,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,80,Special Education Preschool,2004-05,209,209,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,20,Sprague School,2004-05,470,82,71,NA,NA,71,80,75,52,54,56,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,22,Walsh School,2004-05,569,16,127,NA,NA,127,109,70,89,75,83,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,23,Washington School,2004-05,329,15,56,NA,NA,56,55,50,48,51,54,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,60,Waterbury Arts Magnet School (High),2004-05,243,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,121,122,NA,NA
151,Waterbury School District,50,Waterbury Arts Magnet School (Middle),2004-05,300,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,101,99,100,NA,NA,NA,NA
151,Waterbury School District,8,Wendell L. Cross School,2004-05,351,NA,60,NA,NA,60,62,58,72,46,53,NA,NA,NA,NA,NA,NA,NA
151,Waterbury School District,52,West Side Middle School,2004-05,1236,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,370,432,434,NA,NA,NA,NA
151,Waterbury School District,63,Wilby High School,2004-05,1105,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,327,284,254,240
151,Waterbury School District,32,Woodrow Wilson School,2004-05,409,39,126,NA,NA,126,42,45,54,48,55,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,51,Clark Lane Middle School,2004-05,801,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,263,264,274,NA,NA,NA,NA
152,Waterford School District,1,Cohanzie Elementary School,2004-05,297,NA,1,NA,49,50,44,47,47,50,59,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,2,Great Neck Elementary School,2004-05,225,NA,NA,NA,34,34,28,43,35,32,53,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,6,Oswegatchie Elementary School,2004-05,306,NA,NA,NA,52,52,54,53,53,52,41,1,NA,NA,NA,NA,NA,NA
152,Waterford School District,80,Parent Resource & Exceptional Preschool,2004-05,43,43,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,7,Quaker Hill Elementary School,2004-05,223,NA,NA,NA,37,37,32,32,36,41,45,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,5,Southwest Elementary School,2004-05,251,NA,NA,NA,29,29,32,32,42,68,48,NA,NA,NA,NA,NA,NA,NA
152,Waterford School District,61,Waterford High School,2004-05,1011,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,264,254,244,248
153,Watertown School District,3,Fletcher W. Judson School,2004-05,422,NA,NA,NA,NA,0,NA,NA,140,148,134,NA,NA,NA,NA,NA,NA,NA
153,Watertown School District,6,Heminway Park School,2004-05,307,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,307,NA,NA,NA,NA,NA,NA
